0,20160104,101.95,102.24,99.75,102.22,37912403,0,1
1,20151231,106,106.17,104.62,104.66,18391064,0,1
1,20151230,107,107.25,106.06,106.22,13115007,0,1
0,20151229,106.42,107.74,106.25,107.26,17179901,0,1
0,20151228,105.02,105.98,104.53,105.93,13069733,0,1
0,20151224,104.74,105.32,104.5,105.02,6512134,0,1
1,20151223,105.89,106.11,103.86,104.63,19599673,0,1
0,20151222,105.22,105.6601,104.81,105.51,14597122,0,1
1,20151221,104.91,105.15,103.6,104.77,16138786,0,1
1,20151218,106.08,106.59,103.97,104.04,35994199,0,1
1,20151217,107.49,107.75,106.13,106.22,21675686,0,1
0,20151216,105.37,107.09,104.19,106.79,22680547,0,1
1,20151215,105.3,105.8,104.28,104.55,21764331,0,1
0,20151214,102.285,104.74,101.46,104.66,24813496,0,1
1,20151211,104.15,104.34,101.91,102.12,26427727,0,1
0,20151210,105.05,106.4,104.41,105.42,17454312,0,1
1,20151209,106.18,106.44,103.55,104.6,23517268,0,1
0,20151208,104,106.91,103.95,106.49,20401791,0,1
1,20151207,106.48,106.83,104.66,105.61,15474890,0,1
0,20151204,104.81,107.73,104.11,106.18,21224721,0,1
1,20151203,106.27,106.85,103.35,104.38,23236485,0,1
1,20151202,107,107.92,105.79,106.07,24429063,0,1
0,20151201,104.83,107.15,104.5,107.12,22781868,0,1
1,20151130,105.84,106.0999,103.75,104.24,20383179,0,1
1,20151127,105.78,105.96,104.86,105.45,5913066,0,1
1,20151125,106.33,106.6,105.1,105.41,15150785,0,1
1,20151124,106,106.49,104.39,105.74,23577293,0,1
1,20151123,107.19,107.468,106.08,106.95,19897220,0,1
0,20151120,106.84,107.87,106.62,107.32,22129648,0,1
1,20151119,107.36,107.73,105.95,106.26,25520599,0,1
0,20151118,105.8,107.88,105.39,107.77,23836526,0,1
0,20151117,104.62,106.2,104.14,105.13,26774146,0,1
0,20151116,103.32,104.17,100.47,104.04,49309167,0,1
1,20151113,107.71,108.25,103.83,103.95,30278403,0,1
1,20151112,108.48,109.39,108,108.02,20924674,0,1
0,20151111,108.27,109.87,107.11,109.01,25057099,0,1
0,20151110,105.96,108.15,105.24,107.91,25031681,0,1
1,20151109,107,108.25,105.86,106.49,26383540,0,1
1,20151106,108.04,108.74,105.91,107.095,35084342,0,1
1,20151105,108.8,110.65,107.95,108.76,63232861,0,1
0,20151104,103.19,104.14,102.48,103.94,43469308,0,1
1,20151103,103.22,103.65,102.4,102.58,21242341,0,1
0,20151102,102.46,103.47,101.18,103.31,24003944,0,1
1,20151030,104.51,104.72,101.65,101.97,33487104,0,1
0,20151029,103.96,105.12,103.52,104.88,20316691,0,1
0,20151028,103.9,104.48,102.92,104.2,24081515,0,1
0,20151027,102.94,104.1,102.4,103.7,23795472,0,1
0,20151026,102.2,103.81,101.55,103.77,25961212,0,1
0,20151023,101.91,102.85,100.16,102.19,42809661,0,1
0,20151022,97.79,99.73,97.55,99.67,26392075,0,1
1,20151021,97.37,98.18,96.47,97.11,22003730,0,1
1,20151020,98.73,99.59,96.56,97,30881777,0,1
0,20151019,97.18,98.57,96.92,98.47,23729924,0,1
0,20151016,96.18,97.59,95.35,97.54,25412856,0,1
0,20151015,94.99,96.3,94.9,95.96,27557516,0,1
1,20151014,94.08,95.2,93.61,94.07,19253351,0,1
0,20151013,93.66,95.37,93.55,94.12,19480347,0,1
0,20151012,93.32,94.6,92.67,94.26,18449562,0,1
0,20151009,92.9,93.74,92.239,93.24,20012911,0,1
0,20151008,91.89,93.22,90.47,92.47,27290523,0,1
1,20151007,93.11,93.66,91.37,92.4,24129277,0,1
1,20151006,94.08,94.17,92.34,92.8,22488275,0,1
0,20151005,92.94,94.27,92.66,94.01,27292517,0,1
0,20151002,88.9,92.2,88.37,92.07,37881652,0,1
0,20151001,90.05,90.95,88.36,90.95,29283652,0,1
0,20150930,88.44,90.02,88.01,89.73,35159225,0,1
1,20150929,89.1,90.06,85.72,86.67,42281838,0,1
1,20150928,92.08,92.29,88.18,89.21,40914897,0,1
1,20150925,95.79,95.85,92.06,92.77,28961622,0,1
0,20150924,93.06,94.765,92.24,94.41,29105964,0,1
0,20150923,93.4,94.32,92.8,93.97,21701427,0,1
1,20150922,93.77,94.68,91.92,92.96,36888893,0,1
0,20150921,94.62,96.49,94.52,95.55,28789973,0,1
0,20150918,93.2,95.19,93.05,94.4,62299984,0,1
0,20150917,93.37,95.51,92.9,94.34,27841803,0,1
0,20150916,92.9,93.6,92.63,93.45,16321193,0,1
0,20150915,92.37,93.25,91.79,92.9,18859351,0,1
1,20150914,92.31,92.62,91.6,92.31,20127871,0,1
0,20150911,91.68,92.08,91.13,92.05,21185049,0,1
0,20150910,90.07,92.06,89.63,91.98,26437398,0,1
1,20150909,90.78,91.98,90.17,90.44,32551123,0,1
1,20150908,89.69,90.24,88.83,89.53,27012543,0,1
0,20150904,87.2,88.39,86.7,88.26,27328667,0,1
1,20150903,89.76,89.82,87.73,88.15,27048198,0,1
0,20150902,88.82,89.89,87.63,89.89,27190527,0,1
0,20150901,86.99,89.39,86.5,87.23,36097370,0,1
1,20150831,90.59,91.05,88.89,89.43,32850666,0,1
0,20150828,89.94,91.48,89.792,91.01,33215885,0,1
0,20150827,89.19,90.06,87.19,89.73,42431375,0,1
0,20150826,85.95,87.46,83.26,87.19,45124302,0,1
1,20150825,86.95,87.67,83,83,52021230,0,1
0,20150824,77.03,87.14,72,82.09,83710727,0,1
1,20150821,87.52,89.18,85.61,86.06,62778680,0,1
1,20150820,93.54,94.77,90.46,90.56,44598224,0,1
0,20150819,94.63,96.1,94.161,95.31,23251271,0,1
0,20150818,94.08,95.85,94.04,95.17,22278848,0,1
1,20150817,94.42,94.46,93.39,93.93,18313531,0,1
0,20150814,93.54,94.72,93.21,94.42,15929656,0,1
1,20150813,94.05,94.73,93.35,93.43,17451768,0,1
0,20150812,92.7,94.44,91.19,94.19,27120375,0,1
1,20150811,93.73,94.76,92.9006,93.62,22491031,0,1
1,20150810,95.68,95.9,93.63,94.15,21624153,0,1
1,20150807,95.38,95.4,93.61,94.3,23199145,0,1
1,20150806,97.18,98.74,94.42,95.12,42271318,0,1
0,20150805,95.25,97.09,95.18,96.44,29629221,0,1
0,20150804,93.79,94.73,93.33,94.06,20136036,0,1
0,20150803,93.53,95.08,92.8,94.14,29343117,0,1
1,20150731,94.95,96.33,93.95,94.01,46509045,0,1
0,20150730,94.91,95.81,91.8,95.21,86211323,0,1
0,20150729,96.32,97.28,94.74,96.99,64648320,0,1
0,20150728,94.84,95.56,93.31,95.29,35235993,0,1
1,20150727,96.58,96.61,93.8301,94.17,38585381,0,1
1,20150724,97.35,97.76,95.88,96.95,33444930,0,1
1,20150723,96.96,97.45,94.81,95.44,29418833,0,1
0,20150722,96.74,97.58,95.92,97.04,28299518,0,1
1,20150721,98.95,99.24,97.1427,98.39,39453332,0,1
0,20150720,95.85,98.6,95.36,97.91,54860541,0,1
0,20150717,92.55,95.39,92.54,94.97,54001635,0,1
0,20150716,90.28,90.86,89.77,90.85,21804086,0,1
1,20150715,90,90.99,89.42,89.76,30886601,0,1
1,20150714,90.46,90.8,89.65,89.68,26627849,0,1
0,20150713,88.66,90.22,88.42,90.1,29976670,0,1
0,20150710,87.35,88.22,86.77,87.95,23245873,0,1
1,20150709,86.73,87.6,85.6499,85.88,23307402,0,1
1,20150708,86.29,86.75,85.445,85.65,24399340,0,1
1,20150707,87.8,87.85,85.231,87.22,33059921,0,1
0,20150706,86.49,88.1846,86.39,87.55,24635915,0,1
1,20150702,87.4,87.44,86.3401,87.285,16908781,0,1
0,20150701,86.77,87.95,86.49,86.91,25260045,0,1
1,20150630,86.6,86.7,85.57,85.765,23233183,0,1
1,20150629,86.61,87.5,85.73,85.8,35957872,0,1
1,20150626,88.12,88.34,86.8283,88.01,38214647,0,1
1,20150625,89.26,89.4,87.835,87.98,27301967,0,1
0,20150624,87.66,89.25,87.45,88.86,41370227,0,1
0,20150623,84.96,87.97,84.76,87.88,50667853,0,1
0,20150622,83.41,84.97,83.31,84.74,29383079,0,1
1,20150619,82.83,82.98,82.12,82.51,23353194,0,1
0,20150618,81.64,83.19,81.57,82.905,26782573,0,1
0,20150617,81.76,82.22,81.34,81.79,18350287,0,1
0,20150616,80.82,81.51,80.45,81.06,13693666,0,1
0,20150615,80.55,80.93,80.07,80.71,18805087,0,1
0,20150612,81.37,82.09,81.2,81.53,11417882,0,1
1,20150611,82.31,82.9,81.36,81.83,18656811,0,1
0,20150610,80.83,82.6,80.81,82.16,21531208,0,1
0,20150609,80.6,81.19,79.32,80.67,16497538,0,1
1,20150608,81.82,82,80.13,80.67,16915471,0,1
0,20150605,81.87,82.46,81.51,82.14,16143093,0,1
1,20150604,82.14,82.95,81.51,82.05,20863877,0,1
0,20150603,81.35,82.53,81.25,82.44,31774993,0,1
0,20150602,79.76,81.35,79.56,80.445,18923300,0,1
0,20150601,79.3,80.38,78.66,80.29,18119012,0,1
1,20150529,79.95,80.07,78.88,79.19,16134580,0,1
1,20150528,80.25,81.0745,80,80.145,11982008,0,1
0,20150527,79.6,80.66,79.43,80.55,14160865,0,1
1,20150526,80.43,80.6,79.08,79.335,16321339,0,1
0,20150522,80.35,81.31,80.25,80.54,19567937,0,1
0,20150521,80.19,80.92,80.08,80.48,13402749,0,1
0,20150520,80.47,81.1,79.46,80.55,23056899,0,1
1,20150519,81.25,81.69,80.55,80.63,17955389,0,1
0,20150518,80.33,81.38,80.23,80.88,21613674,0,1
1,20150515,81.41,81.52,80.18,80.42,27069884,0,1
0,20150514,78.94,81.845,78.67,81.37,49437996,0,1
0,20150513,77.72,78.53,77.65,78.44,21512309,0,1
1,20150512,77.87,77.89,76.79,77.46,21285310,0,1
1,20150511,78.48,79.03,77.93,78.01,18874054,0,1
1,20150508,79.1,79.23,78.03,78.51,19943595,0,1
0,20150507,78,78.94,77.56,78.425,19749428,0,1
0,20150506,77.97,78.81,77.05,78.1,28663026,0,1
1,20150505,78.55,78.8,77.22,77.56,22311318,0,1
1,20150504,79.33,79.69,78.6301,78.81,14691991,0,1
1,20150501,79.24,79.76,78.11,78.99,24136358,0,1
1,20150430,80.01,80.96,78.32,78.77,28999005,0,1
0,20150429,80.01,81.39,79.52,80.465,26430258,0,1
1,20150428,81.83,81.9,80.23,80.68,23775344,0,1
0,20150427,81.87,82.93,81.63,81.91,25446032,0,1
1,20150424,82.77,82.94,81.48,81.53,29660356,0,1
1,20150423,84.1,85.59,82.41,82.41,73728080,0,1
0,20150422,84.32,84.74,83.65,84.63,45547963,0,1
1,20150421,84,84.49,83.54,83.62,27171852,0,1
0,20150420,81.54,83.15,81.24,83.09,28796761,0,1
1,20150417,81.48,82.11,80.37,80.775,24214983,0,1
1,20150416,82.47,83.07,82.15,82.31,13769687,0,1
1,20150415,83.55,83.66,82.27,82.705,22390943,0,1
0,20150414,83.17,83.69,82.44,83.515,19634173,0,1
0,20150413,81.93,83.94,81.92,83.01,26883094,0,1
1,20150410,82.21,82.61,81.91,82.04,12529738,0,1
1,20150409,82.5,82.8,81.71,82.17,15927281,0,1
1,20150408,82.63,83.1,81.84,82.275,18966732,0,1
1,20150407,82.65,83.42,82.22,82.32,17467042,0,1
0,20150406,80.8,82.81,80.8,82.44,19062934,0,1
1,20150402,82.25,82.56,81.44,81.555,19664053,0,1
1,20150401,82.5,82.72,80.87,81.665,22058167,0,1
1,20150331,82.9,83.5,82.21,82.215,19734277,0,1
1,20150330,83.81,84.34,82.41,83.195,24527686,0,1
1,20150327,83.38,83.95,82.88,83.3,18372582,0,1
0,20150326,82.72,83.77,82.14,83.01,32794800,0,1
1,20150325,85.5,85.52,82.92,82.92,37436147,0,1
0,20150324,84.71,86.0699,84.52,85.31,32576522,0,1
0,20150323,83.92,84.96,83.3,84.43,27357333,0,1
0,20150320,83.39,84.6,83.07,83.8,44466323,0,1
0,20150319,81.12,83,81,82.75,42099523,0,1
0,20150318,79.25,81.24,79.17,80.91,36912446,0,1
0,20150317,78.36,79.78,78.34,79.365,22169969,0,1
0,20150316,77.96,78.12,77.36,78.07,19305406,0,1
1,20150313,78.6,79.38,77.68,78.05,18557296,0,1
0,20150312,78.1,79.05,77.91,78.93,16093319,0,1
1,20150311,77.8,78.43,77.26,77.57,20215704,0,1
1,20150310,78.5,79.26,77.55,77.55,23067057,0,1
1,20150309,79.68,79.91,78.63,79.44,18925097,0,1
1,20150306,80.9,81.33,79.83,80.005,24488581,0,1
1,20150305,81.23,81.99,81.05,81.21,27825733,0,1
0,20150304,79.3,81.15,78.85,80.895,28126686,0,1
1,20150303,79.61,79.7,78.52,79.6,18634973,0,1
0,20150302,79,79.855,78.52,79.75,21662537,0,1
1,20150227,80.68,81.23,78.62,78.97,30739197,0,1
0,20150226,79.88,81.37,79.72,80.41,31111891,0,1
0,20150225,78.5,80.2,78.5,79.56,25593800,0,1
1,20150224,78.5,79.48,78.1,78.45,18897133,0,1
1,20150223,79.96,80.19,78.38,78.84,24139056,0,1
0,20150220,79.55,80.34,79.2,79.895,36931698,0,1
0,20150219,76.986,79.84,76.95,79.42,45851177,0,1
0,20150218,75.94,76.9,75.45,76.71,22426421,0,1
0,20150217,75.3,76.91,75.08,75.6,25254400,0,1
1,20150213,76.46,76.48,75.5,75.74,18621860,0,1
1,20150212,76.86,76.87,75.89,76.23,17234976,0,1
0,20150211,75.09,76.75,75.03,76.51,20877427,0,1
0,20150210,74.85,75.34,74.5,75.19,15811344,0,1
0,20150209,74.05,74.83,73.45,74.44,16194322,0,1
1,20150206,75.68,75.7,74.25,74.47,21210994,0,1
1,20150205,75.71,75.98,75.21,75.615,15062573,0,1
0,20150204,75.09,76.35,75.01,75.63,20277368,0,1
0,20150203,75.19,75.58,73.86,75.4,26957714,0,1
1,20150202,76.11,76.14,73.75,74.99,41955258,0,1
1,20150130,78,78.16,75.75,75.91,42649491,0,1
0,20150129,76.85,78.02,74.21,78,61293468,0,1
1,20150128,76.9,77.638,76,76.24,53306422,0,1
1,20150127,76.71,76.88,75.63,75.78,20109977,0,1
1,20150126,77.98,78.47,77.29,77.495,19260820,0,1
0,20150123,77.65,78.19,77.04,77.83,16746503,0,1
0,20150122,77.17,77.75,76.68,77.65,19519458,0,1
0,20150121,76.16,77.3,75.85,76.74,25096737,0,1
0,20150120,75.72,76.31,74.82,76.24,22821614,0,1
0,20150116,74.04,75.32,73.84,75.18,21791529,0,1
1,20150115,76.4,76.57,73.54,74.05,34133974,0,1
1,20150114,76.42,77.2,76.0291,76.28,25918564,0,1
1,20150113,77.23,78.08,75.85,76.45,25179561,0,1
1,20150112,77.84,78,76.21,76.72,19190194,0,1
1,20150109,78.2,78.62,77.2,77.74,21004109,0,1
0,20150108,76.74,78.23,76.08,78.175,23960953,0,1
1,20150107,76.76,77.36,75.82,76.15,22045333,0,1
1,20150106,77.23,77.59,75.365,76.15,27399288,0,1
1,20150105,77.98,79.2455,76.86,77.19,26452191,0,1
1,20150102,78.58,78.93,77.7,78.45,18177475,0,1
1,20141231,79.54,79.8,77.86,78.02,20040439,0,1
1,20141230,79.85,80.59,79.1,79.22,14370763,0,1
1,20141229,80.49,80.96,79.71,80.02,14134666,0,1
1,20141226,81.02,81.28,80.51,80.775,10647388,0,1
1,20141224,81.03,81.43,80.75,80.77,7685481,0,1
1,20141223,82.02,82.17,80.4,80.61,19865820,0,1
0,20141222,80.08,81.89,80,81.45,31395770,0,1
0,20141219,78.75,80,78.33,79.88,43334992,0,1
0,20141218,76.89,78.4,76.51,78.4,34222081,0,1
0,20141217,75.01,76.41,74.9,76.11,29203904,0,1
1,20141216,76.19,77.39,74.59,74.69,31554593,0,1
1,20141215,78.46,78.58,76.56,76.99,29396532,0,1
0,20141212,77.16,78.88,77.02,77.83,28091617,0,1
0,20141211,76.52,78.52,76.48,77.73,33492661,0,1
1,20141210,76.65,77.55,76.07,76.18,32210532,0,1
0,20141209,75.2,76.93,74.78,76.84,25358584,0,1
0,20141208,76.18,77.25,75.4,76.52,25733853,0,1
0,20141205,75.8,76.76,75.36,76.36,24306446,0,1
0,20141204,74.83,75.55,74.66,75.24,14390520,0,1
1,20141203,75.38,75.73,74.4,74.88,16689857,0,1
0,20141202,75.33,75.91,75.04,75.46,16773884,0,1
1,20141201,77.26,77.31,74.8,75.1,31789866,0,1
0,20141128,77.67,78.27,77.23,77.7,15992035,0,1
0,20141126,75.53,77.78,75.51,77.62,32721585,0,1
0,20141125,74.21,75.74,74.13,75.63,32250205,0,1
0,20141124,73.54,74.35,73.35,74.01,22103831,0,1
1,20141121,74.5,74.5,73.5,73.75,23060382,0,1
0,20141120,72.8,73.99,72.51,73.6,19154862,0,1
1,20141119,74.01,74.54,73.11,73.33,25441163,0,1
1,20141118,74.45,74.8,73.9,74.34,20696643,0,1
1,20141117,74.88,75.655,73.88,74.24,28701191,0,1
0,20141114,74.27,74.93,74.04,74.88,19476878,0,1
1,20141113,74.74,75.24,73.64,74.25,26448451,0,1
0,20141112,74.28,75.14,73.54,74.72,26536609,0,1
1,20141111,74.95,74.98,74.03,74.61,18735123,0,1
1,20141110,75.36,75.4799,74.61,75,21575126,0,1
0,20141107,75.39,75.855,75.02,75.6,20774381,0,1
0,20141106,74.89,75.6,74.31,75.26,21383194,0,1
1,20141105,76.51,76.8,74.42,74.83,35912588,0,1
0,20141104,74.23,75.77,73.65,75.76,39326471,0,1
1,20141103,75.47,75.52,73.7,73.88,40727330,0,1
0,20141031,74.93,75.7,74.45,74.99,44544325,0,1
1,20141030,75.05,75.35,72.9,74.11,83269554,0,1
0,20141029,75.45,76.88,74.78,75.86,106119520,0,1
0,20141028,80.18,81.16,79.57,80.77,74211768,0,1
1,20141027,80.74,80.8,79.76,80.28,30168921,0,1
0,20141024,80.2,80.8183,79.32,80.67,32247520,0,1
0,20141023,79.38,80.63,79.01,80.04,35055800,0,1
1,20141022,78.815,79.85,78.01,78.37,41862393,0,1
0,20141021,77.56,78.74,77.15,78.69,32252403,0,1
0,20141020,75.6,77.09,75.38,76.95,34701260,0,1
0,20141017,74.23,76,73.75,75.95,76341638,0,1
0,20141016,70.79,73.35,70.58,72.63,53529459,0,1
0,20141015,71.69,73.8,70.32,73.21,61528317,0,1
1,20141014,74,74.18,72.05,73.59,50299288,0,1
1,20141013,73.23,74.78,72.52,72.99,43937638,0,1
1,20141010,75.59,76.5,72.76,72.91,52146162,0,1
1,20141009,77.28,77.7601,75.85,75.91,32487174,0,1
0,20141008,76.18,77.71,75.1,77.52,32975514,0,1
1,20141007,77.05,77.95,76.24,76.29,25317488,0,1
0,20141006,77.19,77.89,76.85,77.555,25729191,0,1
1,20141003,77.76,78.06,77.26,77.44,23340173,0,1
0,20141002,76.57,77.48,75.64,77.08,36487612,0,1
1,20141001,78.78,78.82,75.9,76.55,55090157,0,1
1,20140930,79.35,79.7067,78.6,79.04,35899444,0,1
0,20140929,78.12,79.199,77.91,79,34030635,0,1
0,20140926,77.59,78.8416,77.33,78.79,28872012,0,1
1,20140925,78.6,78.94,77.13,77.22,37354970,0,1
0,20140924,78.1,78.62,77.51,78.535,30596541,0,1
0,20140923,76.33,78.63,76.04,78.29,36721000,0,1
1,20140922,77,77.53,75.95,76.8,31917700,0,1
0,20140919,77.4,78.3,76.44,77.91,76638600,0,1
0,20140918,76.77,77.33,76.52,77,22983300,0,1
0,20140917,75.96,77.25,75.57,76.43,28647200,0,1
0,20140916,73.52,76.23,73.07,76.08,37672600,0,1
1,20140915,77.15,77.25,73.43,74.58,49576900,0,1
1,20140912,78.02,78.3,77.1,77.48,26676800,0,1
0,20140911,77.13,78.36,77.05,77.92,32219000,0,1
0,20140910,76.52,77.95,76.51,77.43,29864000,0,1
1,20140909,77.59,78.17,76.2,76.67,28769300,0,1
0,20140908,77.26,78.17,77.01,77.89,28149300,0,1
0,20140905,76.1,77.38,75.598,77.26,29407300,0,1
0,20140904,75.89,76.93,75.53,75.95,26625500,0,1
1,20140903,77.14,77.48,75.6,75.83,32330200,0,1
0,20140902,75.01,76.7,74.82,76.68,34785800,0,1
0,20140829,74.3,74.82,74.01,74.82,26224300,0,1
1,20140828,74,74.43,73.73,73.855,21922800,0,1
1,20140827,75.27,75.49,74.46,74.63,36238700,0,1
0,20140826,75,75.99,74.73,75.9601,23886100,0,1
0,20140825,74.94,75.28,74.79,75.02,19691100,0,1
0,20140822,74.34,74.73,73.57,74.57,20874600,0,1
1,20140821,74.92,75.19,74.4149,74.57,20075900,0,1
1,20140820,74.97,75.18,74.62,74.81,22878000,0,1
0,20140819,74.81,75.58,74.77,75.29,26618600,0,1
0,20140818,74,74.72,73.96,74.59,23913200,0,1
1,20140815,74.32,74.65,73,73.63,38846600,0,1
0,20140814,73.97,74.38,73.69,74.296,22182800,0,1
0,20140813,73.12,74.25,73.05,73.77,29198500,0,1
1,20140812,73.09,73.3301,72.22,72.83,27374400,0,1
1,20140811,73.46,73.91,73.06,73.44,24544100,0,1
1,20140808,73.4,73.43,72.56,73.06,27155700,0,1
0,20140807,73,74,72.7,73.17,38093400,0,1
0,20140806,72.02,73.72,71.79,72.47,30940200,0,1
1,20140805,73.2,73.59,72.18,72.69,34820400,0,1
0,20140804,72.36,73.88,72.36,73.51,30656900,0,1
0,20140801,72.22,73.22,71.55,72.36,43456400,0,1
1,20140731,74,74.165,72.44,72.65,43909200,0,1
0,20140730,74.21,75.19,74.13,74.677,36823000,0,1
1,20140729,74.72,74.92,73.4229,73.71,41126900,0,1
1,20140728,75.17,75.5,73.85,74.92,41640000,0,1
0,20140725,74.99,75.67,74.662,75.19,45823100,0,1
1,20140724,75.96,76.74,74.51,74.98,124006900,0,1
0,20140723,69.74,71.33,69.61,71.29,77435900,0,1
1,20140722,69.76,69.77,68.61,69.27,40301800,0,1
0,20140721,68.81,69.96,68.5,69.4,49431600,0,1
0,20140718,66.8,68.46,66.16,68.4199,42262200,0,1
1,20140717,67.03,67.85,66.04,66.4099,38024200,0,1
0,20140716,67.54,67.94,67.07,67.66,29541600,0,1
1,20140715,67.96,68.0899,66.26,67.165,44213200,0,1
0,20140714,67.13,68.17,66.9,67.9,38468000,0,1
0,20140711,65.28,66.59,64.79,66.34,39167800,0,1
0,20140710,63.31,65.34,63.05,64.8725,44388200,0,1
0,20140709,63.41,65.12,63.15,64.97,51378000,0,1
1,20140708,65.06,65.56,62.21,62.76,68855600,0,1
1,20140707,66.3,66.57,65.12,65.29,28707100,0,1
1,20140703,66.855,67,65.76,66.29,25203200,0,1
1,20140702,68.04,68.3,65.79,66.45,41805900,0,1
0,20140701,67.58,68.44,67.39,68.06,33166100,0,1
1,20140630,67.46,67.92,67.13,67.29,27102800,0,1
0,20140627,67.31,67.7,66.84,67.6,46444300,0,1
1,20140626,68,68,66.9,67.13,47646700,0,1
0,20140625,65.58,67.48,65.57,67.44,44245500,0,1
0,20140624,65.36,67.17,65.27,65.72,57284100,0,1
0,20140623,64.32,65.66,64.22,65.37,34434000,0,1
